Wall time,Step,Value
1767748626.1426568,1,0.0009755282662808895
1767750071.1248739,2,0.0009045085171237588
1767751643.6707711,3,0.0007938925991766155
1767753218.247226,4,0.0006545084761455655
1767754801.2070408,5,0.0005000000237487257
1767756329.1356723,6,0.0003454915131442249
1767757805.170061,7,0.0002061073755612597
1767759277.972565,8,9.549150126986206e-05
1767760787.1099842,9,2.4471741198794916e-05
1767762533.0737321,10,0.0
