Wall time,Step,Value
1767767963.6369948,443,0.9431273937225342
1767767975.1901824,446,0.8986388444900513
1767767996.3968496,452,0.9679281115531921
1767768027.7885408,461,1.0188654661178589
1767768039.7178435,464,0.9082394242286682
1767768042.8177726,465,0.9650425314903259
1767768074.3135521,474,0.7906594276428223
1767768077.6816285,475,0.9316202998161316
1767768131.0897222,490,0.9721611142158508
1767768138.604411,492,1.012718677520752
1767768146.149531,494,1.1487113237380981
1767768194.7535505,508,0.9952558875083923
1767768212.6553118,513,0.9690508842468262
1767768219.268471,515,0.8345841765403748
1767768229.9442592,518,0.7407773733139038
1767768256.5869935,526,0.7423411011695862
1767768278.5518646,532,0.9366925358772278
1767768291.0365894,534,0.7525317072868347
1767768302.7162118,537,0.8252066969871521
1767768328.568375,543,0.9820199012756348
1767768350.8370132,548,0.8269652128219604
1767768354.6095102,549,0.810874342918396
1767768392.2959368,558,0.96346116065979
1767768401.8449123,560,0.7570998072624207
1767768418.586719,564,0.7050338983535767
1767768423.1035504,565,1.0122259855270386
1767768444.3034618,570,0.6880379319190979
1767768462.926513,574,0.7137874364852905
1767768466.5274112,575,0.8994088768959045
1767768488.1898396,580,0.844661295413971
1767768497.0520935,582,0.9061200022697449
1767768500.9173014,583,0.8754332661628723
1767768509.072279,585,0.8183044791221619
1767768518.8895712,587,0.9603972434997559
1767768523.0451293,588,0.875676691532135
1767768544.0894604,593,0.9092444181442261
1767768549.0116742,594,0.8820397257804871
1767768587.1127193,603,0.768345832824707
1767768613.3084936,609,0.6931411027908325
1767768621.5511892,611,0.8101279139518738
1767768644.2739465,616,0.7959884405136108
1767768666.5997593,621,0.8494033217430115
1767768675.3951797,623,0.8710854649543762
1767768728.5185766,635,0.9827945828437805
1767768758.6730607,642,0.6925444006919861
1767768762.632391,643,0.7460978627204895
1767768770.9133592,645,0.9685667157173157
1767768775.4777815,646,0.7632446885108948
1767768780.9371228,647,0.8728911280632019
1767768784.546402,648,0.8841538429260254
1767768792.438572,650,0.865062415599823
1767768805.722396,653,0.7136547565460205
1767768822.8898304,657,0.7737472653388977
1767768844.941608,662,0.6287126541137695
1767768857.4027066,665,0.7578651309013367
1767768874.3093915,669,0.6840664148330688
1767768886.8025725,672,0.6528574228286743
1767768891.4988668,673,0.6909114122390747
1767768900.4468856,675,0.9989226460456848
1767768904.3242354,676,0.7011653780937195
1767768917.4009767,679,0.5779176354408264
1767768922.222306,680,0.7564660310745239
1767768936.5265326,683,0.7594960927963257
1767768940.4420881,684,0.8371760249137878
1767768961.5445144,689,0.8001293540000916
1767768965.2764783,690,0.6823223829269409
1767768993.6934958,697,0.8162022829055786
1767769005.933489,700,0.7265450358390808
1767769022.025536,704,0.724284291267395
1767769034.301029,707,0.824982762336731
1767769043.3215535,709,0.7738442420959473
1767769050.5058007,711,0.7664875388145447
1767769066.927448,715,0.7594501972198486
1767769082.4429562,719,0.6724845170974731
1767769095.5108292,722,0.8440948128700256
1767769099.9843743,723,0.731671154499054
1767769103.5569365,724,0.722626268863678
1767769131.7774003,731,0.8548116683959961
1767769156.2764726,737,0.7608088254928589
1767769163.593307,739,0.8470599055290222
1767769167.3551598,740,0.695213258266449
1767769184.4171038,744,0.6859995722770691
1767769199.7363513,748,0.7369664311408997
1767769212.7925792,751,0.8548091650009155
1767769217.4667583,752,0.7362699508666992
1767769221.0475106,753,0.765784502029419
1767769228.5006847,755,0.8569245934486389
1767769236.6511524,757,0.8749316930770874
1767769273.623693,766,0.7510078549385071
1767769276.9588392,767,0.9108743667602539
1767769288.6622522,770,0.7639672160148621
1767769292.6973126,771,0.7905162572860718
1767769297.228395,772,0.6824525594711304
1767769305.7032554,774,0.7103271484375
1767769309.3887677,775,0.8076298236846924
1767769334.6311035,781,0.595107913017273
1767769457.1919947,785,0.7962580323219299
1767769461.0831919,786,0.676321804523468
1767769469.6820765,788,0.7597280740737915
1767769477.6571555,790,0.7295851707458496
1767769489.151496,793,0.7700851559638977
1767769493.3628223,794,0.7653041481971741
1767769498.1378355,795,0.6310160160064697
1767769502.7733812,796,0.5817036628723145
1767769513.7570307,799,0.7925952672958374
1767769530.9661005,803,0.6693139672279358
1767769541.9281094,806,0.6938249468803406
1767769549.9534616,808,0.9390544295310974
1767769554.244543,809,0.724502682685852
1767769558.965599,810,0.7510578036308289
1767769582.2489285,816,0.6844124794006348
1767769587.066099,817,0.5102179646492004
1767769606.2169793,822,0.5502673387527466
1767769622.4718633,826,0.7867637276649475
1767769634.2122388,829,0.6338376998901367
1767769650.8760192,833,0.6189836859703064
1767769666.96481,837,0.8113529682159424
1767769675.1032207,839,0.5648506879806519
1767769694.852155,844,0.594926655292511
1767769706.6923237,847,0.7396255731582642
1767769793.5008047,868,0.851344645023346
1767769802.0161116,870,0.5572862029075623
1767769806.334193,871,0.7177993655204773
1767769822.3396697,875,0.6598852872848511
1767769830.2234793,877,0.6364760398864746
1767769847.0298893,881,0.7897212505340576
1767769854.5663154,883,0.6553511023521423
1767769862.676037,885,0.5331247448921204
1767769887.2538989,891,0.6882221102714539
1767769911.739607,897,0.5884353518486023
1767769928.8530698,901,0.7460956573486328
1767769957.3316622,908,0.7272597551345825
1767769960.8868966,909,0.6249628663063049
1767769964.5615401,910,0.7295558452606201
1767769968.3873866,911,0.572729766368866
1767769989.1122131,916,0.41482439637184143
1767769996.5250986,918,0.7017653584480286
1767770009.3831594,921,0.6881206631660461
1767770014.3345485,922,0.5248576402664185
1767770017.8177242,923,0.7985737919807434
1767770021.485889,924,0.5646647810935974
1767770053.4311225,932,0.6514738202095032
1767770057.6215024,933,0.6302193999290466
1767770070.8813744,936,0.7856584787368774
1767770099.515234,943,0.6126364469528198
1767770110.476317,946,0.6661818027496338
1767770146.5178325,955,0.7860040664672852
1767770155.5168476,957,0.6865894198417664
1767770159.5869172,958,0.5933180451393127
1767770163.1021771,959,0.6607269644737244
1767770174.6972423,962,0.6386825442314148
1767770178.9044864,963,0.5605276226997375
1767770195.473109,967,0.6476872563362122
1767770216.7361696,972,0.5862722992897034
1767770220.2658916,973,0.6302824020385742
1767770235.9081788,977,0.6319316029548645
1767770240.3510253,978,0.6216287016868591
1767770244.924737,979,0.6998332142829895
1767770248.458297,980,0.8182361721992493
1767770264.0718083,984,0.7502259016036987
1767770268.5178897,985,0.7851516604423523
1767770280.6782653,988,0.6576617956161499
1767770284.4338882,989,0.5904602408409119
1767770316.8922088,997,0.6891747117042542
1767770333.5652883,1001,0.6978739500045776
1767770341.067765,1003,0.6393502354621887
1767770349.5856507,1005,0.6704292893409729
1767770354.0357306,1006,0.9389950633049011
1767770381.853555,1013,0.6682420372962952
1767770386.6881664,1014,0.6615605354309082
1767770390.1500494,1015,0.6763743162155151
1767770401.5071528,1018,0.6817114949226379
1767770435.4937258,1026,0.5417863726615906
1767770444.5994442,1028,0.5443978905677795
1767770459.6820478,1032,0.5780881643295288
1767770463.740169,1033,0.7598999738693237
1767770476.7328415,1036,0.7155640125274658
1767770485.8997164,1038,0.5756227970123291
1767770515.304585,1045,0.5739856958389282
1767770560.6940718,1056,0.6931878328323364
1767770567.763581,1058,0.6726831793785095
1767770592.078529,1064,0.4741862118244171
1767770595.7902431,1065,0.6471332907676697
1767770603.3748715,1067,0.73891681432724
1767770612.7621472,1069,0.6239579319953918
1767770628.6326466,1073,0.7548925280570984
1767770646.0258565,1077,0.687114417552948
1767770653.1899538,1079,0.7373530864715576
1767770674.2766552,1084,0.6493476033210754
1767770677.7049084,1085,0.5937191247940063
1767770681.3940685,1086,0.5829328298568726
1767770714.1445715,1094,0.7806017398834229
1767770738.7290637,1100,0.6772205829620361
1767770754.4867277,1104,0.8763715624809265
1767770758.9723241,1105,0.5237627029418945
1767770763.2719393,1106,0.7950354814529419
1767770799.1720872,1115,0.6860091090202332
1767770807.231415,1117,0.7251617908477783
1767770820.2367873,1120,0.5659981966018677
1767770843.9729352,1126,0.6295446753501892
1767770848.538977,1127,0.5801284909248352
1767770877.7385166,1134,0.7324521541595459
1767770884.9836318,1136,0.6350606083869934
1767770966.5078166,1156,0.4538232386112213
1767770970.3075178,1157,0.6477012038230896
1767770974.1989515,1158,0.7176663875579834
1767770987.630916,1161,0.6609442234039307
1767770991.7208023,1162,0.4954947531223297
1767770995.406495,1163,0.6692768335342407
1767771149.5447655,1181,0.5306718945503235
1767771161.1346776,1184,0.5305442810058594
1767771167.1085618,1186,0.4817392826080322
1767771191.7524636,1193,0.43936049938201904
1767771194.8447225,1194,0.6452208161354065
1767771218.241746,1200,0.4885052442550659
1767771224.5517752,1202,0.4859020411968231
1767771242.31081,1207,0.5516151785850525
1767771249.1208732,1209,0.43123337626457214
1767771255.3478773,1211,0.5696205496788025
1767771272.1731436,1215,0.6054638624191284
1767771311.8523402,1225,0.47149303555488586
1767771343.9784665,1233,0.6546439528465271
1767771347.9533749,1234,0.532522976398468
1767771352.0646613,1235,0.46724480390548706
1767771361.341644,1237,0.4788120687007904
1767771372.418659,1240,0.48912882804870605
1767771393.152828,1245,0.4675312936306
1767771404.8936937,1248,0.5300419926643372
1767771429.2675083,1254,0.6256459355354309
1767771437.588485,1256,0.5510392785072327
1767771446.3146796,1258,0.617629885673523
1767771449.8936844,1259,0.6235316395759583
1767771461.3391972,1262,0.6817532777786255
1767771470.072736,1264,0.5609387755393982
1767771481.9867733,1267,0.5382040739059448
1767771514.0363243,1275,0.5313277244567871
1767771542.4696176,1282,0.5352569818496704
1767771566.998292,1288,0.5724048018455505
1767771583.8039603,1292,0.6511069536209106
1767771588.432446,1293,0.6843183636665344
1767771591.8789067,1294,0.6248129606246948
1767771595.4391704,1295,0.5566078424453735
1767771617.793193,1301,0.5557195544242859
1767771627.1947815,1304,0.8631762862205505
1767771651.363317,1311,0.601419985294342
1767771657.6586113,1313,0.5641699433326721
1767771668.1946952,1316,0.49214792251586914
1767771672.1087732,1317,0.7271316647529602
1767771681.8694794,1320,0.48320356011390686
1767771704.3699198,1326,0.5356729030609131
1767771710.5416129,1328,0.6324210166931152
1767771720.5309186,1331,0.5478696823120117
1767771732.0041792,1334,0.5328553915023804
1767771734.9581673,1335,0.5457925200462341
1767771741.1830072,1337,0.5768357515335083
1767771744.4745617,1338,0.6072335243225098
1767771767.2310061,1344,0.644774854183197
1767771809.3332138,1356,0.6022302508354187
1767771847.8809896,1367,0.41443586349487305
1767771861.3726609,1371,0.43716514110565186
1767771887.6746094,1378,0.4857540428638458
1767771895.0443797,1380,0.4279938042163849
1767771912.7482855,1385,0.6019591689109802
1767771916.0432777,1386,0.6459745168685913
1767771926.6638722,1389,0.5078712701797485
1767771930.7166772,1390,0.5358126163482666
1767771936.9051964,1392,0.6305056810379028
1767771940.0646827,1393,0.5312009453773499
1767771951.8349319,1396,0.589785099029541
1767772011.8026555,1413,0.5332833528518677
1767772015.6516495,1414,0.5858544707298279
1767772018.6186087,1415,0.5638840794563293
1767772034.6554785,1420,0.5051506161689758
1767772045.8676066,1423,0.4593099355697632
1767772059.923899,1427,0.5703299045562744
1767772063.5263104,1428,0.5945931673049927
1767772067.2666304,1429,0.6290239691734314
1767772080.689706,1433,0.6205773949623108
1767772084.0069544,1434,0.5199170708656311
1767772094.7335389,1437,0.5573210120201111
1767772108.3214402,1441,0.4617713689804077
1767772115.4503753,1443,0.5869150161743164
1767772160.6309004,1456,0.539905309677124
1767772164.0897877,1457,0.40515485405921936
1767772196.2167568,1466,0.508603572845459
1767772200.0363762,1467,0.43713444471359253
1767772239.9139001,1478,0.6348909735679626
1767772267.4772549,1486,0.6468201279640198
1767772270.6553838,1487,0.5350540280342102
1767772280.6370435,1490,0.4959051012992859
1767772288.1997087,1492,0.4798016846179962
1767772291.6677139,1493,0.39996030926704407
1767772322.4292085,1501,0.562905490398407
1767772325.5521882,1502,0.45327964425086975
1767772328.8486404,1503,0.5405374765396118
1767772342.6741273,1507,0.49469199776649475
1767772349.8187666,1509,0.3553166687488556
1767772356.8370934,1511,0.6821176409721375
1767772385.4609714,1519,0.5341488122940063
1767772403.9666965,1524,0.5561879873275757
1767772407.274265,1525,0.6666255593299866
1767772417.456655,1528,0.6635524034500122
1767772441.4456918,1535,0.43524277210235596
1767772484.3986378,1547,0.5846686959266663
1767772502.9351904,1552,0.5322701334953308
1767772506.6460614,1553,0.5344429612159729
1767772514.2335813,1555,0.4888647198677063
1767772518.2354627,1556,0.6997397541999817
1767772539.3621573,1562,0.5836418867111206
1767772650.6997783,1569,0.47038739919662476
1767772654.5162067,1570,0.4523005485534668
1767772688.0062325,1579,0.4713502824306488
1767772701.5438569,1583,0.48426201939582825
1767772709.4547062,1585,0.5402666926383972
1767772723.6363614,1589,0.6008579134941101
1767772754.262946,1598,0.39677172899246216
1767772779.1434083,1605,0.3778115510940552
1767772782.2761846,1606,0.44533994793891907
1767772799.557511,1611,0.35609251260757446
1767772826.8745136,1619,0.5404472947120667
1767772834.175862,1621,0.5808369517326355
1767772861.292407,1628,0.4513770341873169
1767772864.5825613,1629,0.5190178155899048
1767772877.5856667,1633,0.445646196603775
1767772895.2447338,1638,0.4815857410430908
1767772906.2691777,1641,0.44025588035583496
1767772913.8141866,1643,0.41380152106285095
1767772923.8744547,1646,0.4614037275314331
1767772933.8963356,1649,0.49995800852775574
1767772948.571989,1653,0.38847383856773376
1767772977.0124238,1661,0.5244572162628174
1767773004.5215108,1669,0.5956593751907349
1767773010.938592,1671,0.46560144424438477
1767773017.7456658,1673,0.36027804017066956
1767773028.6875188,1676,0.4434034824371338
1767773032.651259,1677,0.5198585987091064
1767773053.4496357,1683,0.4635877311229706
1767773057.4382124,1684,0.42942190170288086
1767773086.2631314,1692,0.52651447057724
1767773096.4457002,1695,0.4816878139972687
1767773099.5667384,1696,0.7306385040283203
1767773102.812192,1697,0.4349477291107178
1767773106.3511639,1698,0.4691786766052246
1767773115.5065584,1700,0.5267307162284851
1767773125.4490166,1703,0.5149655342102051
1767773150.1696892,1710,0.47637757658958435
1767773153.2863076,1711,0.420164555311203
1767773177.5162306,1718,0.5463823080062866
1767773180.5041535,1719,0.3791804313659668
1767773183.5601673,1720,0.394439697265625
1767773216.0155816,1729,0.500988245010376
1767773231.4500692,1733,0.40133529901504517
1767773238.2661934,1735,0.47783133387565613
1767773241.4438229,1736,0.4077491760253906
1767773247.9971461,1738,0.4495334029197693
1767773265.6376925,1743,0.3761695325374603
1767773268.7268448,1744,0.505105197429657
1767773275.1156578,1746,0.46931490302085876
1767773278.4922304,1747,0.545244038105011
1767773282.0121262,1748,0.2663092017173767
1767773299.4855058,1753,0.49861201643943787
1767773348.9498258,1767,0.3988913595676422
1767773380.894435,1776,0.43722429871559143
1767773403.2648747,1782,0.2836681008338928
1767773426.0981078,1789,0.44057512283325195
1767773429.7563312,1790,0.4226955473423004
1767773462.5819936,1799,0.5001091361045837
1767773487.9889925,1806,0.3216994106769562
1767773516.028323,1814,0.5543811917304993
1767773519.9031506,1815,0.5849676132202148
1767773530.0197444,1818,0.4342173933982849
1767773555.4692874,1825,0.41950398683547974
1767773561.955039,1827,0.4711417257785797
1767773576.9558854,1831,0.5452373027801514
1767773613.3222976,1841,0.4311556816101074
1767773616.6680667,1842,0.5225039124488831
1767773626.8761654,1845,0.44747528433799744
1767773644.0066798,1850,0.2901531755924225
1767773658.187942,1854,0.7306861281394958
1767773704.5444453,1867,0.4808785319328308
1767773711.248183,1869,0.45362886786460876
1767773714.9882112,1870,0.4768265187740326
1767773735.0802963,1876,0.3723548650741577
1767773738.5265472,1877,0.5123791694641113
1767773742.265269,1878,0.37171053886413574
1767773750.1461203,1880,0.35952165722846985
1767773756.5372837,1882,0.6074933409690857
1767773800.3077888,1894,0.4594244062900543
1767773831.3308818,1903,0.3045847713947296
1767773845.5551398,1907,0.3920929729938507
1767773863.4807398,1912,0.5077207684516907
1767773866.4482868,1913,0.4764617085456848
1767773882.753544,1918,0.4397450387477875
1767773902.8765051,1924,0.42951253056526184
1767773905.9379597,1925,0.5385209321975708
1767773927.4017255,1931,0.4866083264350891
1767773942.8455343,1935,0.44168010354042053
1767773949.949964,1937,0.4390293061733246
1767773958.0534992,1939,0.41675135493278503
1767773977.8060734,1945,0.593052327632904
1767773988.7805421,1948,0.34453317523002625
1767773995.4452975,1950,0.5746458172798157
1767774005.3744955,1953,0.35612496733665466
1767774103.7302272,1956,0.510522186756134
1767774113.8199573,1959,0.44479212164878845
1767774121.590247,1961,0.3402540385723114
1767774146.076474,1968,0.4278621971607208
1767774153.0044415,1970,0.4729992747306824
1767774195.220209,1982,0.47544175386428833
1767774198.7463994,1983,0.391895055770874
1767774202.45747,1984,0.45481231808662415
1767774251.9108334,1998,0.4763437807559967
1767774264.736356,2002,0.3000892698764801
1767774279.9020696,2006,0.3387860357761383
1767774283.0185182,2007,0.5134148597717285
1767774292.8348365,2010,0.4100973904132843
1767774296.771743,2011,0.3901333808898926
1767774309.146633,2014,0.4291546046733856
1767774315.473467,2016,0.4374350607395172
1767774323.2302527,2018,0.44181492924690247
1767774350.997114,2026,0.436306357383728
1767774358.2525938,2028,0.3638692796230316
1767774368.5253034,2031,0.3681144714355469
1767774378.6737328,2034,0.3716828525066376
1767774389.9805758,2037,0.33505529165267944
1767774397.1068907,2039,0.5247161388397217
1767774407.402872,2042,0.47767627239227295
1767774418.5751748,2045,0.38540634512901306
1767774421.6451013,2046,0.7304272055625916
1767774474.4436603,2061,0.4325867295265198
1767774499.5715108,2068,0.4321480095386505
1767774516.7440982,2073,0.34014683961868286
1767774520.7738316,2074,0.391728937625885
1767774524.4485865,2075,0.41550278663635254
1767774531.8717139,2077,0.3707207143306732
1767774534.9230947,2078,0.38044312596321106
1767774541.1847541,2080,0.45151203870773315
1767774547.9501476,2082,0.38546982407569885
1767774559.1989899,2085,0.39362406730651855
1767774562.7717745,2086,0.3346188962459564
1767774576.9383323,2090,0.2853175699710846
1767774595.262579,2095,0.20945751667022705
1767774602.2702458,2097,0.6381641030311584
1767774626.876047,2104,0.4136316776275635
1767774635.029014,2106,0.31472936272621155
1767774638.7590108,2107,0.32983702421188354
1767774649.389025,2110,0.2503129541873932
1767774655.6640413,2112,0.38565099239349365
1767774671.369216,2116,0.5032219290733337
1767774682.034262,2119,0.2824785113334656
1767774689.3645458,2121,0.39315709471702576
1767774696.7879322,2123,0.34925246238708496
1767774700.577967,2124,0.4439665377140045
1767774735.3827589,2134,0.3430759906768799
1767774738.7376814,2135,0.38800424337387085
1767774752.2249126,2139,0.4788267910480499
1767774764.2355354,2142,0.48580288887023926
1767774774.031857,2145,0.489679753780365
1767774777.4833815,2146,0.2589252293109894
1767774781.0986643,2147,0.4150957465171814
1767774789.0494983,2149,0.29491567611694336
1767774792.113199,2150,0.6072722673416138
1767774798.141105,2152,0.372952938079834
1767774817.9549365,2157,0.23818254470825195
1767774820.9172695,2158,0.44014084339141846
1767774846.6149611,2165,0.34738102555274963
1767774849.7719355,2166,0.43463635444641113
1767774863.1636488,2170,0.304571270942688
1767774870.4626524,2172,0.5398966073989868
1767774878.4248056,2174,0.48314929008483887
1767774891.7580278,2178,0.380482941865921
1767774928.1095586,2188,0.3564072549343109
1767774935.4518156,2190,0.4058417081832886
1767774941.9880261,2192,0.2403428703546524
1767774945.264093,2193,0.3818027079105377
1767774960.117812,2197,0.3786245286464691
1767774966.2087495,2199,0.3543665111064911
1767774969.4050443,2200,0.4005243182182312
1767774997.2303286,2208,0.3166799247264862
1767775011.878342,2212,0.3322506546974182
1767775022.3514931,2215,0.36111992597579956
1767775062.1374083,2226,0.7243258357048035
1767775076.821522,2230,0.3983413577079773
1767775082.9756978,2232,0.3345576524734497
1767775093.4149265,2235,0.5186545848846436
1767775101.0695086,2237,0.37969350814819336
1767775104.0585701,2238,0.40680307149887085
1767775110.2699466,2240,0.2764461934566498
1767775113.4951272,2241,0.42329007387161255
1767775117.7470684,2242,0.26647764444351196
1767775121.883318,2243,0.375667005777359
1767775129.6673093,2245,0.4161694049835205
1767775135.6844752,2247,0.3795355260372162
1767775138.8026242,2248,0.3468130826950073
1767775152.427443,2252,0.39774289727211
1767775156.3355825,2253,0.37634024024009705
1767775162.7766798,2255,0.4275442361831665
1767775173.4594097,2258,0.32362890243530273
1767775191.667248,2263,0.47264164686203003
1767775235.5098178,2275,0.5368465781211853
1767775250.1464367,2279,0.43780654668807983
1767775260.3923554,2282,0.5742717385292053
1767775284.7781167,2289,0.2785837948322296
1767775297.4188845,2292,0.41775810718536377
1767775317.6511004,2298,0.431128591299057
1767775321.4849508,2299,0.3942563533782959
1767775328.4321055,2301,0.4299723505973816
1767775338.2719557,2304,0.3487614393234253
1767775348.8711684,2307,0.5150415897369385
1767775352.8868191,2308,0.36930331587791443
1767775356.5550718,2309,0.2972329556941986
1767775392.3508995,2319,0.27669548988342285
1767775395.7229097,2320,0.33491262793540955
1767775400.0363243,2321,0.5001204609870911
1767775408.245739,2323,0.43622326850891113
1767775425.8980746,2328,0.26202091574668884
1767775450.2258441,2335,0.5084813833236694
1767775453.4875169,2336,0.4371391534805298
1767775456.9285648,2337,0.26847290992736816
1767775461.030075,2338,0.3688809275627136
1767775489.2955532,2346,0.278150737285614
1767775611.1130106,2355,0.37191104888916016
1767775627.4062963,2360,0.3491409122943878
1767775655.5007796,2368,0.4047706127166748
1767775659.0213823,2369,0.34642064571380615
1767775669.8557353,2372,0.3026898205280304
1767775706.7482047,2383,0.33465465903282166
1767775718.7228308,2386,0.28595679998397827
1767775729.1543555,2389,0.2777358889579773
1767775732.2664359,2390,0.3174620568752289
1767775735.3756027,2391,0.28338876366615295
1767775742.2520638,2393,0.43381816148757935
1767775772.7259598,2401,0.3646465837955475
1767775780.7084632,2403,0.2422904521226883
1767775787.1533086,2405,0.3161165416240692
1767775793.6495438,2407,0.3436757028102875
1767775829.2740111,2417,0.4193049669265747
1767775856.819561,2425,0.36727893352508545
1767775860.378689,2426,0.3074285387992859
1767775877.3146865,2431,0.3841014504432678
1767775899.559743,2437,0.28789761662483215
1767775927.6178257,2445,0.44744542241096497
1767775948.9472327,2451,0.3841467499732971
1767775953.005305,2452,0.3229595124721527
1767775957.0802016,2453,0.3224846124649048
1767775960.5119042,2454,0.3417382538318634
1767775967.1395617,2456,0.33856111764907837
1767775985.2211695,2461,0.3164776861667633
1767776052.5527327,2480,0.26500004529953003
1767776059.9500084,2482,0.42369163036346436
1767776074.032274,2486,0.25857973098754883
1767776077.3281767,2487,0.3403417468070984
1767776112.5070372,2497,0.34214547276496887
1767776120.4208775,2499,0.29749971628189087
1767776131.4865248,2502,0.47606566548347473
1767776135.144664,2503,0.3196093738079071
1767776138.8904948,2504,0.37017032504081726
1767776173.3003955,2514,0.30693474411964417
1767776176.8973744,2515,0.17859907448291779
1767776184.4904768,2517,0.3276170790195465
1767776188.1867962,2518,0.4056127965450287
1767776195.0493507,2520,0.3661079704761505
1767776209.4919775,2524,0.17976629734039307
1767776216.6112561,2526,0.2793116569519043
1767776226.1253307,2529,0.5070500373840332
1767776233.0973413,2531,0.3940507471561432
1767776240.9002697,2533,0.27395400404930115
1767776246.8447547,2535,0.29997438192367554
1767776278.1974173,2544,0.24818503856658936
1767776293.366966,2548,0.2531890571117401
1767776308.577359,2552,0.308244913816452
1767776315.9532812,2554,0.3443731367588043
1767776327.1565022,2557,0.3604506850242615
1767776336.4579737,2560,0.35031837224960327
1767776357.9196997,2566,0.24747714400291443
1767776360.9556642,2567,0.34788939356803894
1767776374.5479436,2571,0.33682793378829956
1767776386.42665,2574,0.29843971133232117
1767776396.954742,2577,0.3807450532913208
1767776404.150814,2579,0.3587946593761444
1767776421.6786718,2584,0.3753634989261627
1767776436.7381573,2588,0.2544313371181488
1767776447.0713167,2591,0.41233351826667786
1767776450.1542952,2592,0.39689284563064575
1767776453.4029708,2593,0.36251306533813477
1767776456.6691875,2594,0.4465140104293823
1767776468.1013997,2597,0.285875529050827
1767776483.1307502,2601,0.34548020362854004
1767776505.1891131,2607,0.2590017020702362
1767776508.3401306,2608,0.4170832633972168
1767776518.5327713,2611,0.372164249420166
1767776546.6608248,2619,0.26938867568969727
1767776563.9923432,2624,0.32059627771377563
1767776574.6766992,2627,0.2970815598964691
1767776585.531569,2630,0.23858389258384705
1767776588.5552444,2631,0.39607852697372437
1767776594.9256046,2633,0.26654356718063354
1767776605.4465573,2636,0.3551860749721527
1767776609.8118236,2637,0.37121251225471497
