Wall time,Step,Value
1767750969.3906176,1032,0.5298507809638977
1767750973.0329404,1033,0.5729131698608398
1767750984.9468062,1036,0.7433216571807861
1767750991.4475152,1038,0.7755516171455383
1767751014.8224182,1045,0.5398194193840027
1767751053.7020206,1056,0.587558388710022
1767751061.4562433,1058,0.47466525435447693
1767751087.2107136,1064,0.5429774522781372
1767751090.881567,1065,0.682807207107544
1767751098.6699877,1067,0.5204920768737793
1767751107.2338865,1069,0.5568099617958069
1767751125.215417,1073,0.6239508390426636
1767751140.2746532,1077,0.5628058314323425
1767751148.311458,1079,0.5201084613800049
1767751170.9163327,1084,0.5754925608634949
1767751174.799822,1085,0.6034758687019348
1767751178.7989929,1086,0.7008262872695923
1767751213.2078648,1094,0.5598611831665039
1767751239.3676672,1100,0.7573676705360413
1767751257.6577227,1104,0.5424957275390625
1767751261.413716,1105,0.6847139596939087
1767751265.4153435,1106,0.6684146523475647
1767751304.0253396,1115,0.6284156441688538
1767751313.978817,1117,0.6340197920799255
1767751325.5430732,1120,0.6301900744438171
1767751351.3746629,1126,0.5309303998947144
1767751355.1903994,1127,0.6476206183433533
1767751384.1405196,1134,0.5481079816818237
1767751393.349334,1136,0.701125979423523
1767751478.41641,1156,0.44319555163383484
1767751481.5044775,1157,0.7040706276893616
1767751484.6845171,1158,0.5634057521820068
1767751495.439507,1161,0.4453296363353729
1767751501.3708389,1162,0.5558804273605347
1767751505.8568268,1163,0.5710278153419495
1767751678.620351,1181,0.6497740745544434
1767751690.2424476,1184,0.5521020293235779
1767751698.2356827,1186,0.5760970711708069
1767751722.988946,1193,0.5678355693817139
1767751726.6359253,1194,0.5105071067810059
1767751747.985684,1200,0.5424008965492249
1767751755.1130698,1202,0.4958074986934662
1767751774.6764915,1207,0.5617786645889282
1767751781.6398685,1209,0.40107792615890503
1767751788.9494808,1211,0.4237540662288666
1767751804.891373,1215,0.4486052691936493
1767751838.566063,1225,0.5960347056388855
1767751867.0494156,1233,0.7676238417625427
1767751870.3929188,1234,0.5120050311088562
1767751873.9758615,1235,0.627188503742218
1767751881.2007356,1237,0.44868203997612
1767751891.9183772,1240,0.5386511087417603
1767751909.3376396,1245,0.6282758116722107
1767751919.3346298,1248,0.5751134157180786
1767751940.91185,1254,0.44826871156692505
1767751950.4425979,1256,0.48703911900520325
1767751958.625832,1258,0.5264000296592712
1767751961.8747034,1259,0.46032971143722534
1767751973.411118,1262,0.3958848714828491
1767751981.2119634,1264,0.5489283800125122
1767751995.0659263,1267,0.58304762840271
1767752030.000187,1275,0.6786227822303772
1767752060.602216,1282,0.5657514333724976
1767752083.1192782,1288,0.37641939520835876
1767752099.2479208,1292,0.47243598103523254
1767752103.9619431,1293,0.5338523387908936
1767752109.292391,1294,0.6156632900238037
1767752113.700931,1295,0.5002025365829468
1767752139.014868,1301,0.6213594079017639
1767752150.7824702,1304,0.3808213770389557
1767752177.5965204,1311,0.5384405851364136
1767752186.8348846,1313,0.7450802326202393
1767752199.6092813,1316,0.44007423520088196
1767752203.8937757,1317,0.5246593356132507
1767752218.1648486,1320,0.4019976854324341
1767752243.2091618,1326,0.6569890975952148
1767752252.3319247,1328,0.5039816498756409
1767752262.0390732,1331,0.38930341601371765
1767752272.6680367,1334,0.494736909866333
1767752276.583313,1335,0.4824181795120239
1767752283.8631437,1337,0.5132285356521606
1767752287.0336633,1338,0.5528128147125244
1767752309.760872,1344,0.3400992453098297
1767752350.9904811,1356,0.46107831597328186
1767752391.4658892,1367,0.5438599586486816
1767752406.0603733,1371,0.5898035764694214
1767752429.345355,1378,0.4801858365535736
1767752436.4677985,1380,0.5860000848770142
1767752455.3195114,1385,0.7530969381332397
1767752458.591973,1386,0.43994176387786865
1767752469.2734253,1389,0.44607260823249817
1767752473.267186,1390,0.6375667452812195
1767752480.513983,1392,0.5142168402671814
1767752483.6624894,1393,0.5256253480911255
1767752493.53629,1396,0.7996127605438232
1767752555.389155,1413,0.6046294569969177
1767752559.0950487,1414,0.4989052414894104
1767752563.1138308,1415,0.5270939469337463
1767752581.3719323,1420,0.49969103932380676
1767752590.7200894,1423,0.5957061052322388
1767752603.5071332,1427,0.4800174832344055
1767752607.2082357,1428,0.5278472900390625
1767752610.6530268,1429,0.4475933015346527
1767752626.9074883,1433,0.5075117945671082
1767752629.9852922,1434,0.4996231496334076
1767752639.725325,1437,0.46931806206703186
1767752655.358869,1441,0.42169103026390076
1767752664.066043,1443,0.5930265784263611
1767752717.4311411,1456,0.6924587488174438
1767752721.7534726,1457,0.5328896641731262
1767752759.4825077,1466,0.5104472637176514
1767752763.5155082,1467,0.45351749658584595
1767752810.7580652,1478,0.5047203898429871
1767752843.5872688,1486,0.463541716337204
1767752847.3786948,1487,0.47790372371673584
1767752859.8025692,1490,0.35283008217811584
1767752868.9742393,1492,0.4438319206237793
1767752872.6933742,1493,0.3727509081363678
1767752905.7167852,1501,0.5361452698707581
1767752909.6217866,1502,0.43136757612228394
1767752913.7275803,1503,0.5700319409370422
1767752931.4180157,1507,0.4708881378173828
1767752938.0523682,1509,0.6820853352546692
1767752945.2833536,1511,0.49622485041618347
1767752972.71786,1519,0.334837406873703
1767752990.3230436,1524,0.6393994688987732
1767752993.8249655,1525,0.4226744472980499
1767753006.161815,1528,0.5530921816825867
1767753030.1308928,1535,0.571766197681427
1767753073.1962512,1547,0.6050652861595154
1767753090.3112595,1552,0.5935503244400024
1767753094.2470932,1553,0.48704007267951965
1767753101.6773167,1555,0.4473590850830078
1767753106.2650483,1556,0.4810841977596283
1767753128.003155,1562,0.40941333770751953
1767753236.2002938,1569,0.5013858079910278
1767753240.4762964,1570,0.4039153456687927
1767753272.8515673,1579,0.5219468474388123
1767753286.9990067,1583,0.4717387557029724
1767753293.44694,1585,0.39160752296447754
1767753306.5149453,1589,0.3976036608219147
1767753338.691606,1598,0.4260917007923126
1767753363.8669164,1605,0.3888179063796997
1767753367.0768523,1606,0.5055655241012573
1767753382.9005895,1611,0.3890010714530945
1767753411.8810468,1619,0.3736616373062134
1767753418.2707038,1621,0.4795609712600708
1767753443.3989766,1628,0.29580530524253845
1767753446.5035536,1629,0.39402732253074646
1767753459.2270122,1633,0.30270808935165405
1767753476.5628138,1638,0.4173873960971832
1767753486.617706,1641,0.5876203775405884
1767753493.931972,1643,0.4873409569263458
1767753505.8232412,1646,0.4048217833042145
1767753515.707158,1649,0.3726879060268402
1767753531.021244,1653,0.4552691876888275
1767753559.4371028,1661,0.5771390199661255
1767753587.748505,1669,0.44418805837631226
1767753595.0872514,1671,0.4569908082485199
1767753601.7631316,1673,0.40243974328041077
1767753611.1009407,1676,0.4367285370826721
1767753614.18684,1677,0.5085850358009338
1767753634.3609958,1683,0.4407741129398346
1767753638.0673459,1684,0.5062355399131775
1767753668.9127643,1692,0.39796921610832214
1767753679.6816704,1695,0.44828730821609497
1767753682.9606824,1696,0.37843307852745056
1767753686.1465683,1697,0.45072999596595764
1767753689.1737032,1698,0.4837878942489624
1767753695.4919784,1700,0.40203842520713806
1767753705.2532914,1703,0.3893527686595917
1767753730.844345,1710,0.3863643407821655
1767753733.943493,1711,0.3564114272594452
1767753759.2045915,1718,0.4283542037010193
1767753762.369465,1719,0.35539549589157104
1767753765.52688,1720,0.6034489274024963
1767753797.481431,1729,0.4847319722175598
1767753813.272507,1733,0.2783452570438385
1767753819.3917317,1735,0.4640336334705353
1767753822.5887372,1736,0.41240036487579346
1767753830.7431061,1738,0.38796940445899963
1767753850.9544253,1743,0.4859171211719513
1767753854.4092834,1744,0.49952197074890137
1767753861.219953,1746,0.580463171005249
1767753864.4663868,1747,0.34968528151512146
1767753868.4457939,1748,0.4119175970554352
1767753884.8824067,1753,0.4007709324359894
1767753934.7581837,1767,0.33623695373535156
1767753972.060794,1776,0.3752119839191437
1767753996.9920053,1782,0.381169855594635
1767754026.1997602,1789,0.40051624178886414
1767754029.8659673,1790,0.40159139037132263
1767754066.8862858,1799,0.4004068374633789
1767754096.391836,1806,0.5222052931785583
1767754129.6578033,1814,0.3629509210586548
1767754133.3540475,1815,0.5346877574920654
1767754144.3949583,1818,0.337251752614975
1767754175.316576,1825,0.36787015199661255
1767754183.0547442,1827,0.4435194730758667
1767754200.2348654,1831,0.5714006423950195
1767754242.7883666,1841,0.5019341111183167
1767754246.698243,1842,0.6169759035110474
1767754259.483381,1845,0.4176986813545227
1767754280.1253622,1850,0.5405898690223694
1767754295.0288272,1854,0.41708725690841675
1767754351.7312794,1867,0.5704905986785889
1767754359.7339396,1869,0.3848685324192047
1767754363.884693,1870,0.5186119079589844
1767754389.553461,1876,0.39539963006973267
1767754393.3562472,1877,0.36977967619895935
1767754397.068265,1878,0.36280733346939087
1767754404.571311,1880,0.3181312382221222
1767754412.7259457,1882,0.46712470054626465
1767754465.4622235,1894,0.35571786761283875
1767754503.2908366,1903,0.38372427225112915
1767754521.4732618,1907,0.3962641954421997
1767754542.0276566,1912,0.3373682200908661
1767754547.0249555,1913,0.4868676960468292
1767754567.0359461,1918,0.4601307511329651
1767754589.751496,1924,0.4723530411720276
1767754593.9705024,1925,0.45357850193977356
1767754620.452286,1931,0.4415300786495209
1767754638.4185073,1935,0.3573005199432373
1767754645.937407,1937,0.39815858006477356
1767754654.2467928,1939,0.5316023826599121
1767754680.3809762,1945,0.2959136664867401
1767754693.2746677,1948,0.34148675203323364
1767754700.4366324,1950,0.33821746706962585
1767754710.3496134,1953,0.4189201891422272
1767754805.2845054,1956,0.501606822013855
1767754816.5091586,1959,0.578874409198761
1767754822.994598,1961,0.42554834485054016
1767754848.420496,1968,0.35816824436187744
1767754855.1041048,1970,0.4336313307285309
1767754900.9402905,1982,0.5449563264846802
1767754905.1159146,1983,0.24951188266277313
1767754908.745607,1984,0.370017409324646
1767754953.6401858,1998,0.3390190899372101
1767754968.341404,2002,0.3502064049243927
1767754983.009341,2006,0.4608117640018463
1767754986.6391265,2007,0.394041508436203
1767754997.4221,2010,0.4499494731426239
1767755001.5102456,2011,0.37647175788879395
1767755011.4864216,2014,0.3288881778717041
1767755018.573318,2016,0.37633785605430603
1767755025.941508,2018,0.36752602458000183
1767755056.7310345,2026,0.3358478546142578
1767755064.3971093,2028,0.3584732115268707
1767755074.462281,2031,0.28219857811927795
1767755085.1797953,2034,0.3603808283805847
1767755097.6815662,2037,0.45158231258392334
1767755105.1465256,2039,0.2991253733634949
1767755114.958176,2042,0.37664029002189636
1767755124.2281892,2045,0.3530914783477783
1767755127.3863125,2046,0.4649704098701477
1767755178.5454216,2061,0.3087681233882904
1767755204.4681628,2068,0.3869868814945221
1767755222.3674111,2073,0.3562777042388916
1767755227.7711942,2074,0.24316775798797607
1767755230.9307892,2075,0.4295225441455841
1767755238.169843,2077,0.4027128219604492
1767755241.41761,2078,0.3678990304470062
1767755247.8149676,2080,0.43691709637641907
1767755254.0821056,2082,0.4230536222457886
1767755264.1011126,2085,0.42828989028930664
1767755267.6334162,2086,0.3605165481567383
1767755282.575355,2090,0.4434441030025482
1767755299.6666014,2095,0.3570544719696045
1767755307.8417358,2097,0.44113507866859436
1767755330.593582,2104,0.3682776391506195
1767755337.4828615,2106,0.4480563998222351
1767755340.8931618,2107,0.34040212631225586
1767755352.0972736,2110,0.2748926281929016
1767755359.6230278,2112,0.2719516158103943
1767755372.8012135,2116,0.3835291266441345
1767755384.6698527,2119,0.40153732895851135
1767755391.716939,2121,0.327118456363678
1767755398.4939868,2123,0.45770755410194397
1767755401.9377956,2124,0.40786033868789673
1767755440.4387312,2134,0.3338472843170166
1767755444.6031895,2135,0.3141918480396271
1767755458.1112604,2139,0.3052576780319214
1767755468.6806035,2142,0.37612202763557434
1767755479.7741563,2145,0.28010404109954834
1767755483.0691261,2146,0.4627308249473572
1767755486.2779171,2147,0.3765541911125183
1767755493.0751505,2149,0.3791632354259491
1767755496.7290478,2150,0.4622727930545807
1767755505.028259,2152,0.5429781079292297
1767755520.5200403,2157,0.36580690741539
1767755523.6671116,2158,0.44658133387565613
1767755549.4220111,2165,0.4846448600292206
1767755552.7629943,2166,0.30629342794418335
1767755566.1321316,2170,0.2522812485694885
1767755573.7552116,2172,0.298589289188385
1767755581.7001007,2174,0.288373738527298
1767755596.1797895,2178,0.29268261790275574
1767755632.4568996,2188,0.2973405420780182
1767755640.3930326,2190,0.3380039632320404
1767755646.8924215,2192,0.4358564019203186
1767755650.280391,2193,0.365395724773407
1767755663.2971663,2197,0.4241436719894409
1767755669.4010944,2199,0.30936893820762634
1767755672.6949608,2200,0.5043442845344543
1767755701.7766743,2208,0.3869863450527191
1767755717.9577973,2212,0.4034872353076935
1767755730.4727058,2215,0.3457622230052948
1767755778.6579392,2226,0.3755843937397003
1767755794.4168274,2230,0.3074904680252075
1767755803.2674332,2232,0.38169243931770325
1767755815.7019453,2235,0.3359253406524658
1767755823.0662558,2237,0.29547688364982605
1767755826.7899292,2238,0.3026573657989502
1767755834.5575776,2240,0.519324004650116
1767755838.611712,2241,0.33601653575897217
1767755842.8324761,2242,0.5092271566390991
1767755847.705181,2243,0.34750795364379883
1767755856.4973211,2245,0.4551650583744049
1767755863.4900858,2247,0.5105722546577454
1767755866.8579905,2248,0.3941926062107086
1767755882.6826298,2252,0.27964749932289124
1767755885.7630818,2253,0.2990039885044098
1767755892.475324,2255,0.26934751868247986
1767755902.9080021,2258,0.5927438139915466
1767755922.1624286,2263,0.3347272574901581
1767755968.0731492,2275,0.4166438579559326
1767755981.186155,2279,0.41123315691947937
1767755992.6260648,2282,0.2978026568889618
1767756017.3055217,2289,0.36628392338752747
1767756029.8649118,2292,0.4878830015659332
1767756052.19024,2298,0.3403097987174988
1767756056.4055896,2299,0.3308473825454712
1767756062.928412,2301,0.469285249710083
1767756072.690493,2304,0.39269280433654785
1767756081.9853528,2307,0.4186016321182251
1767756085.1420937,2308,0.3358951807022095
1767756088.268995,2309,0.45267027616500854
1767756124.7849905,2319,0.43300190567970276
1767756128.353942,2320,0.3972504138946533
1767756131.9809902,2321,0.39259621500968933
1767756140.2232256,2323,0.4247753620147705
1767756157.0265052,2328,0.34575995802879333
1767756180.1475406,2335,0.5444127917289734
1767756184.7615619,2336,0.3731236457824707
1767756189.9657097,2337,0.38859376311302185
1767756193.6508887,2338,0.5804973244667053
1767756226.4821107,2346,0.2690076529979706
1767756368.299006,2355,0.3617246747016907
1767756385.3633552,2360,0.26788806915283203
1767756414.0320685,2368,0.34873878955841064
1767756417.6597478,2369,0.3893629312515259
1767756428.829731,2372,0.27743294835090637
1767756465.7466867,2383,0.21254342794418335
1767756478.6125038,2386,0.3483097553253174
1767756488.397166,2389,0.3323182761669159
1767756491.8585904,2390,0.33956483006477356
1767756495.3504617,2391,0.23683542013168335
1767756503.333266,2393,0.35541245341300964
1767756530.3333087,2401,0.25460779666900635
1767756536.7591655,2403,0.26875272393226624
1767756543.7627118,2405,0.26789870858192444
1767756551.0859735,2407,0.21161101758480072
1767756588.5449505,2417,0.3286413848400116
1767756617.9966679,2425,0.3609172999858856
1767756621.0760376,2426,0.32146674394607544
1767756639.2668428,2431,0.3990122377872467
1767756660.629333,2437,0.32532596588134766
1767756690.5577362,2445,0.3500242829322815
1767756714.3287692,2451,0.28678834438323975
1767756717.6611753,2452,0.3017506003379822
1767756720.9549706,2453,0.3152712285518646
1767756724.2150335,2454,0.45014122128486633
1767756730.5857115,2456,0.314062237739563
1767756746.1211524,2461,0.4480661451816559
1767756814.4027653,2480,0.36790165305137634
1767756820.6693928,2482,0.3159395754337311
1767756832.9806075,2486,0.34843820333480835
1767756836.1271923,2487,0.34836941957473755
1767756871.3370128,2497,0.3612362742424011
1767756879.0811458,2499,0.27779847383499146
1767756890.9381816,2502,0.2868402302265167
1767756894.1297915,2503,0.27990707755088806
1767756897.4822133,2504,0.3262229561805725
1767756929.2858953,2514,0.28238245844841003
1767756932.6677618,2515,0.31689947843551636
1767756940.3847268,2517,0.35955318808555603
1767756943.9766357,2518,0.2996809184551239
1767756951.4941828,2520,0.3076266050338745
1767756966.2148783,2524,0.3745054304599762
1767756972.9399667,2526,0.3149038553237915
1767756983.9637325,2529,0.3386249840259552
1767756991.2320921,2531,0.3413465917110443
1767756997.6975744,2533,0.2432086169719696
1767757004.9971125,2535,0.40263769030570984
1767757036.6409035,2544,0.23136846721172333
1767757051.2971122,2548,0.27830055356025696
1767757064.4841094,2552,0.39727282524108887
1767757070.748996,2554,0.3612092137336731
1767757080.2808492,2557,0.2833017408847809
1767757090.6800942,2560,0.2392755150794983
1767757111.8436959,2566,0.32718273997306824
1767757115.193549,2567,0.36781859397888184
1767757128.5897412,2571,0.2851174473762512
1767757139.041821,2574,0.2868521213531494
1767757151.11145,2577,0.2768021821975708
1767757157.3870976,2579,0.24057279527187347
1767757174.7533283,2584,0.17906756699085236
1767757188.3930373,2588,0.3297272026538849
1767757198.857376,2591,0.3563750982284546
1767757202.8339458,2592,0.25440713763237
1767757206.988836,2593,0.33971938490867615
1767757210.804631,2594,0.3975423276424408
1767757220.3452528,2597,0.22323691844940186
1767757235.0808144,2601,0.3494276702404022
1767757257.77265,2607,0.320571631193161
1767757261.2200558,2608,0.16605593264102936
1767757270.8316712,2611,0.30275505781173706
1767757297.8204544,2619,0.32685232162475586
1767757316.9333901,2624,0.22010940313339233
1767757326.9886312,2627,0.4136413037776947
1767757338.1961787,2630,0.4677457809448242
1767757342.371797,2631,0.2173745036125183
1767757348.4604378,2633,0.28008130192756653
1767757358.9389365,2636,0.37518036365509033
1767757362.0835633,2637,0.2935180366039276
