Wall time,Step,Value
1767767772.9396772,1,0.0009755282662808895
1767769445.686081,2,0.0009045085171237588
1767771121.9015574,3,0.0007938925991766155
1767772634.5722597,4,0.0006545084761455655
1767774099.5861943,5,0.0005000000237487257
1767775577.7549388,6,0.0003454915131442249
1767777052.670475,7,0.0002061073755612597
1767778523.2791872,8,9.549150126986206e-05
1767779993.6169078,9,2.4471741198794916e-05
1767781463.6705902,10,0.0
